label,type,status,a_termination_type,a_termination,b_termination_type,b_termination,length,length_unit,description
AMER-DC-CLOUD-CABLE-0675-AMER-DC-CLOUD-ESX-B02-LEAF01,dac-active,connected,dcim.interface,AMER-DC-CLOUD-ESX-B02:eno1,dcim.interface,AMER-DC-CLOUD-LEAF-B01:Ethernet3,,,Connection AMER-DC-CLOUD-ESX-B02 to AMER-DC-CLOUD-LEAF-B01
AMER-DC-CLOUD-CABLE-0676-AMER-DC-CLOUD-ESX-B02-LEAF01,dac-active,connected,dcim.interface,AMER-DC-CLOUD-ESX-B02:eno2,dcim.interface,AMER-DC-CLOUD-LEAF-B01:Ethernet4,,,Connection AMER-DC-CLOUD-ESX-B02 to AMER-DC-CLOUD-LEAF-B01
AMER-DC-CLOUD-CABLE-0677-AMER-DC-CLOUD-ESX-B02-LEAF02,dac-active,connected,dcim.interface,AMER-DC-CLOUD-ESX-B02:eno3,dcim.interface,AMER-DC-CLOUD-LEAF-B02:Ethernet3,,,Connection AMER-DC-CLOUD-ESX-B02 to AMER-DC-CLOUD-LEAF-B02
AMER-DC-CLOUD-CABLE-0678-AMER-DC-CLOUD-ESX-B02-LEAF02,dac-active,connected,dcim.interface,AMER-DC-CLOUD-ESX-B02:eno4,dcim.interface,AMER-DC-CLOUD-LEAF-B02:Ethernet4,,,Connection AMER-DC-CLOUD-ESX-B02 to AMER-DC-CLOUD-LEAF-B02
AMER-DC-CLOUD-CABLE-0679-AMER-DC-CLOUD-ESX-B03-LEAF01,dac-active,connected,dcim.interface,AMER-DC-CLOUD-ESX-B03:eno1,dcim.interface,AMER-DC-CLOUD-LEAF-B01:Ethernet5,,,Connection AMER-DC-CLOUD-ESX-B03 to AMER-DC-CLOUD-LEAF-B01
AMER-DC-CLOUD-CABLE-0680-AMER-DC-CLOUD-ESX-B03-LEAF01,dac-active,connected,dcim.interface,AMER-DC-CLOUD-ESX-B03:eno2,dcim.interface,AMER-DC-CLOUD-LEAF-B01:Ethernet6,,,Connection AMER-DC-CLOUD-ESX-B03 to AMER-DC-CLOUD-LEAF-B01
AMER-DC-CLOUD-CABLE-0681-AMER-DC-CLOUD-ESX-B03-LEAF02,dac-active,connected,dcim.interface,AMER-DC-CLOUD-ESX-B03:eno3,dcim.interface,AMER-DC-CLOUD-LEAF-B02:Ethernet5,,,Connection AMER-DC-CLOUD-ESX-B03 to AMER-DC-CLOUD-LEAF-B02
AMER-DC-CLOUD-CABLE-0682-AMER-DC-CLOUD-ESX-B03-LEAF02,dac-active,connected,dcim.interface,AMER-DC-CLOUD-ESX-B03:eno4,dcim.interface,AMER-DC-CLOUD-LEAF-B02:Ethernet6,,,Connection AMER-DC-CLOUD-ESX-B03 to AMER-DC-CLOUD-LEAF-B02
AMER-DC-CLOUD-CABLE-0683-AMER-DC-CLOUD-ESX-B04-LEAF01,dac-active,connected,dcim.interface,AMER-DC-CLOUD-ESX-B04:eno1,dcim.interface,AMER-DC-CLOUD-LEAF-B01:Ethernet7,,,Connection AMER-DC-CLOUD-ESX-B04 to AMER-DC-CLOUD-LEAF-B01
AMER-DC-CLOUD-CABLE-0684-AMER-DC-CLOUD-ESX-B04-LEAF01,dac-active,connected,dcim.interface,AMER-DC-CLOUD-ESX-B04:eno2,dcim.interface,AMER-DC-CLOUD-LEAF-B01:Ethernet8,,,Connection AMER-DC-CLOUD-ESX-B04 to AMER-DC-CLOUD-LEAF-B01
AMER-DC-CLOUD-CABLE-0685-AMER-DC-CLOUD-ESX-B04-LEAF02,dac-active,connected,dcim.interface,AMER-DC-CLOUD-ESX-B04:eno3,dcim.interface,AMER-DC-CLOUD-LEAF-B02:Ethernet7,,,Connection AMER-DC-CLOUD-ESX-B04 to AMER-DC-CLOUD-LEAF-B02
AMER-DC-CLOUD-CABLE-0686-AMER-DC-CLOUD-ESX-B04-LEAF02,dac-active,connected,dcim.interface,AMER-DC-CLOUD-ESX-B04:eno4,dcim.interface,AMER-DC-CLOUD-LEAF-B02:Ethernet8,,,Connection AMER-DC-CLOUD-ESX-B04 to AMER-DC-CLOUD-LEAF-B02
AMER-DC-CLOUD-CABLE-0687-AMER-DC-CLOUD-ESX-B05-LEAF01,dac-active,connected,dcim.interface,AMER-DC-CLOUD-ESX-B05:eno1,dcim.interface,AMER-DC-CLOUD-LEAF-B01:Ethernet9,,,Connection AMER-DC-CLOUD-ESX-B05 to AMER-DC-CLOUD-LEAF-B01
AMER-DC-CLOUD-CABLE-0688-AMER-DC-CLOUD-ESX-B05-LEAF01,dac-active,connected,dcim.interface,AMER-DC-CLOUD-ESX-B05:eno2,dcim.interface,AMER-DC-CLOUD-LEAF-B01:Ethernet10,,,Connection AMER-DC-CLOUD-ESX-B05 to AMER-DC-CLOUD-LEAF-B01
AMER-DC-CLOUD-CABLE-0689-AMER-DC-CLOUD-ESX-B05-LEAF02,dac-active,connected,dcim.interface,AMER-DC-CLOUD-ESX-B05:eno3,dcim.interface,AMER-DC-CLOUD-LEAF-B02:Ethernet9,,,Connection AMER-DC-CLOUD-ESX-B05 to AMER-DC-CLOUD-LEAF-B02
AMER-DC-CLOUD-CABLE-0690-AMER-DC-CLOUD-ESX-B05-LEAF02,dac-active,connected,dcim.interface,AMER-DC-CLOUD-ESX-B05:eno4,dcim.interface,AMER-DC-CLOUD-LEAF-B02:Ethernet10,,,Connection AMER-DC-CLOUD-ESX-B05 to AMER-DC-CLOUD-LEAF-B02
AMER-DC-CLOUD-CABLE-0691-AMER-DC-CLOUD-ESX-B06-LEAF01,dac-active,connected,dcim.interface,AMER-DC-CLOUD-ESX-B06:eno1,dcim.interface,AMER-DC-CLOUD-LEAF-B01:Ethernet11,,,Connection AMER-DC-CLOUD-ESX-B06 to AMER-DC-CLOUD-LEAF-B01
AMER-DC-CLOUD-CABLE-0692-AMER-DC-CLOUD-ESX-B06-LEAF01,dac-active,connected,dcim.interface,AMER-DC-CLOUD-ESX-B06:eno2,dcim.interface,AMER-DC-CLOUD-LEAF-B01:Ethernet12,,,Connection AMER-DC-CLOUD-ESX-B06 to AMER-DC-CLOUD-LEAF-B01
AMER-DC-CLOUD-CABLE-0693-AMER-DC-CLOUD-ESX-B06-LEAF02,dac-active,connected,dcim.interface,AMER-DC-CLOUD-ESX-B06:eno3,dcim.interface,AMER-DC-CLOUD-LEAF-B02:Ethernet11,,,Connection AMER-DC-CLOUD-ESX-B06 to AMER-DC-CLOUD-LEAF-B02
AMER-DC-CLOUD-CABLE-0694-AMER-DC-CLOUD-ESX-B06-LEAF02,dac-active,connected,dcim.interface,AMER-DC-CLOUD-ESX-B06:eno4,dcim.interface,AMER-DC-CLOUD-LEAF-B02:Ethernet12,,,Connection AMER-DC-CLOUD-ESX-B06 to AMER-DC-CLOUD-LEAF-B02
AMER-DC-CLOUD-CABLE-0695-AMER-DC-CLOUD-PHYS-DB01-LEAF01,dac-active,connected,dcim.interface,AMER-DC-CLOUD-PHYS-DB01:eno1,dcim.interface,AMER-DC-CLOUD-LEAF-B01:Ethernet13,,,Connection AMER-DC-CLOUD-PHYS-DB01 to AMER-DC-CLOUD-LEAF-B01
AMER-DC-CLOUD-CABLE-0696-AMER-DC-CLOUD-PHYS-DB01-LEAF01,dac-active,connected,dcim.interface,AMER-DC-CLOUD-PHYS-DB01:eno2,dcim.interface,AMER-DC-CLOUD-LEAF-B01:Ethernet14,,,Connection AMER-DC-CLOUD-PHYS-DB01 to AMER-DC-CLOUD-LEAF-B01
AMER-DC-CLOUD-CABLE-0697-AMER-DC-CLOUD-PHYS-DB01-LEAF02,dac-active,connected,dcim.interface,AMER-DC-CLOUD-PHYS-DB01:eno3,dcim.interface,AMER-DC-CLOUD-LEAF-B02:Ethernet13,,,Connection AMER-DC-CLOUD-PHYS-DB01 to AMER-DC-CLOUD-LEAF-B02
AMER-DC-CLOUD-CABLE-0698-AMER-DC-CLOUD-PHYS-DB01-LEAF02,dac-active,connected,dcim.interface,AMER-DC-CLOUD-PHYS-DB01:eno4,dcim.interface,AMER-DC-CLOUD-LEAF-B02:Ethernet14,,,Connection AMER-DC-CLOUD-PHYS-DB01 to AMER-DC-CLOUD-LEAF-B02
AMER-DC-CLOUD-CABLE-0699-AMER-DC-CLOUD-PHYS-DB02-LEAF01,dac-active,connected,dcim.interface,AMER-DC-CLOUD-PHYS-DB02:eno1,dcim.interface,AMER-DC-CLOUD-LEAF-B01:Ethernet15,,,Connection AMER-DC-CLOUD-PHYS-DB02 to AMER-DC-CLOUD-LEAF-B01
AMER-DC-CLOUD-CABLE-0700-AMER-DC-CLOUD-PHYS-DB02-LEAF01,dac-active,connected,dcim.interface,AMER-DC-CLOUD-PHYS-DB02:eno2,dcim.interface,AMER-DC-CLOUD-LEAF-B01:Ethernet16,,,Connection AMER-DC-CLOUD-PHYS-DB02 to AMER-DC-CLOUD-LEAF-B01
AMER-DC-CLOUD-CABLE-0701-AMER-DC-CLOUD-PHYS-DB02-LEAF02,dac-active,connected,dcim.interface,AMER-DC-CLOUD-PHYS-DB02:eno3,dcim.interface,AMER-DC-CLOUD-LEAF-B02:Ethernet15,,,Connection AMER-DC-CLOUD-PHYS-DB02 to AMER-DC-CLOUD-LEAF-B02
AMER-DC-CLOUD-CABLE-0702-AMER-DC-CLOUD-PHYS-DB02-LEAF02,dac-active,connected,dcim.interface,AMER-DC-CLOUD-PHYS-DB02:eno4,dcim.interface,AMER-DC-CLOUD-LEAF-B02:Ethernet16,,,Connection AMER-DC-CLOUD-PHYS-DB02 to AMER-DC-CLOUD-LEAF-B02
AMER-DC-CLOUD-CABLE-0703-ACCSTG01-D01,dac-active,connected,dcim.interface,AMER-DC-CLOUD-ACC-STG-01:GigabitEthernet1/0/47,dcim.interface,AMER-DC-CLOUD-DIST-SW01:Ethernet1/45,,,Connection AMER-DC-CLOUD-ACC-STG-01 to AMER-DC-CLOUD-DIST-SW01
AMER-DC-CLOUD-CABLE-0704-ACCSTG01-D02,dac-active,connected,dcim.interface,AMER-DC-CLOUD-ACC-STG-01:GigabitEthernet1/0/48,dcim.interface,AMER-DC-CLOUD-DIST-SW02:Ethernet1/45,,,Connection AMER-DC-CLOUD-ACC-STG-01 to AMER-DC-CLOUD-DIST-SW02
AMER-DC-CLOUD-CABLE-0705-ACCSTG02-D01,dac-active,connected,dcim.interface,AMER-DC-CLOUD-ACC-STG-02:GigabitEthernet1/0/47,dcim.interface,AMER-DC-CLOUD-DIST-SW01:Ethernet1/46,,,Connection AMER-DC-CLOUD-ACC-STG-02 to AMER-DC-CLOUD-DIST-SW01
AMER-DC-CLOUD-CABLE-0706-ACCSTG02-D02,dac-active,connected,dcim.interface,AMER-DC-CLOUD-ACC-STG-02:GigabitEthernet1/0/48,dcim.interface,AMER-DC-CLOUD-DIST-SW02:Ethernet1/46,,,Connection AMER-DC-CLOUD-ACC-STG-02 to AMER-DC-CLOUD-DIST-SW02
AMER-DC-CLOUD-CABLE-0707-SAN01-ACCSTG01,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SAN-01:eth1,dcim.interface,AMER-DC-CLOUD-ACC-STG-01:GigabitEthernet1/0/1,,,Connection AMER-DC-CLOUD-SAN-01 to AMER-DC-CLOUD-ACC-STG-01
AMER-DC-CLOUD-CABLE-0708-SAN01-ACCSTG01,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SAN-01:eth2,dcim.interface,AMER-DC-CLOUD-ACC-STG-01:GigabitEthernet1/0/2,,,Connection AMER-DC-CLOUD-SAN-01 to AMER-DC-CLOUD-ACC-STG-01
AMER-DC-CLOUD-CABLE-0709-SAN01-ACCSTG02,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SAN-01:eth3,dcim.interface,AMER-DC-CLOUD-ACC-STG-02:GigabitEthernet1/0/1,,,Connection AMER-DC-CLOUD-SAN-01 to AMER-DC-CLOUD-ACC-STG-02
AMER-DC-CLOUD-CABLE-0710-SAN01-ACCSTG02,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SAN-01:eth4,dcim.interface,AMER-DC-CLOUD-ACC-STG-02:GigabitEthernet1/0/2,,,Connection AMER-DC-CLOUD-SAN-01 to AMER-DC-CLOUD-ACC-STG-02
AMER-DC-CLOUD-CABLE-0711-SAN02-ACCSTG01,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SAN-02:eth1,dcim.interface,AMER-DC-CLOUD-ACC-STG-01:GigabitEthernet1/0/3,,,Connection AMER-DC-CLOUD-SAN-02 to AMER-DC-CLOUD-ACC-STG-01
AMER-DC-CLOUD-CABLE-0712-SAN02-ACCSTG01,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SAN-02:eth2,dcim.interface,AMER-DC-CLOUD-ACC-STG-01:GigabitEthernet1/0/4,,,Connection AMER-DC-CLOUD-SAN-02 to AMER-DC-CLOUD-ACC-STG-01
AMER-DC-CLOUD-CABLE-0713-SAN02-ACCSTG02,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SAN-02:eth3,dcim.interface,AMER-DC-CLOUD-ACC-STG-02:GigabitEthernet1/0/3,,,Connection AMER-DC-CLOUD-SAN-02 to AMER-DC-CLOUD-ACC-STG-02
AMER-DC-CLOUD-CABLE-0714-SAN02-ACCSTG02,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SAN-02:eth4,dcim.interface,AMER-DC-CLOUD-ACC-STG-02:GigabitEthernet1/0/4,,,Connection AMER-DC-CLOUD-SAN-02 to AMER-DC-CLOUD-ACC-STG-02
AMER-DC-CLOUD-CABLE-0715-NAS01-ACCSTG01,dac-active,connected,dcim.interface,AMER-DC-CLOUD-NAS-01:ext-1,dcim.interface,AMER-DC-CLOUD-ACC-STG-01:GigabitEthernet1/0/5,,,Connection AMER-DC-CLOUD-NAS-01 to AMER-DC-CLOUD-ACC-STG-01
AMER-DC-CLOUD-CABLE-0716-NAS01-ACCSTG01,dac-active,connected,dcim.interface,AMER-DC-CLOUD-NAS-01:ext-2,dcim.interface,AMER-DC-CLOUD-ACC-STG-01:GigabitEthernet1/0/6,,,Connection AMER-DC-CLOUD-NAS-01 to AMER-DC-CLOUD-ACC-STG-01
AMER-DC-CLOUD-CABLE-0717-NAS01-ACCSTG02,dac-active,connected,dcim.interface,AMER-DC-CLOUD-NAS-01:ext-3,dcim.interface,AMER-DC-CLOUD-ACC-STG-02:GigabitEthernet1/0/5,,,Connection AMER-DC-CLOUD-NAS-01 to AMER-DC-CLOUD-ACC-STG-02
AMER-DC-CLOUD-CABLE-0718-NAS01-ACCSTG02,dac-active,connected,dcim.interface,AMER-DC-CLOUD-NAS-01:ext-4,dcim.interface,AMER-DC-CLOUD-ACC-STG-02:GigabitEthernet1/0/6,,,Connection AMER-DC-CLOUD-NAS-01 to AMER-DC-CLOUD-ACC-STG-02
AMER-DC-CLOUD-CABLE-0719-NAS02-ACCSTG01,dac-active,connected,dcim.interface,AMER-DC-CLOUD-NAS-02:ext-1,dcim.interface,AMER-DC-CLOUD-ACC-STG-01:GigabitEthernet1/0/7,,,Connection AMER-DC-CLOUD-NAS-02 to AMER-DC-CLOUD-ACC-STG-01
AMER-DC-CLOUD-CABLE-0720-NAS02-ACCSTG01,dac-active,connected,dcim.interface,AMER-DC-CLOUD-NAS-02:ext-2,dcim.interface,AMER-DC-CLOUD-ACC-STG-01:GigabitEthernet1/0/8,,,Connection AMER-DC-CLOUD-NAS-02 to AMER-DC-CLOUD-ACC-STG-01
AMER-DC-CLOUD-CABLE-0721-NAS02-ACCSTG02,dac-active,connected,dcim.interface,AMER-DC-CLOUD-NAS-02:ext-3,dcim.interface,AMER-DC-CLOUD-ACC-STG-02:GigabitEthernet1/0/7,,,Connection AMER-DC-CLOUD-NAS-02 to AMER-DC-CLOUD-ACC-STG-02
AMER-DC-CLOUD-CABLE-0722-NAS02-ACCSTG02,dac-active,connected,dcim.interface,AMER-DC-CLOUD-NAS-02:ext-4,dcim.interface,AMER-DC-CLOUD-ACC-STG-02:GigabitEthernet1/0/8,,,Connection AMER-DC-CLOUD-NAS-02 to AMER-DC-CLOUD-ACC-STG-02
AMER-DC-CLOUD-CABLE-0723-MMR-CORE01,dac-active,connected,dcim.interface,AMER-DC-CLOUD-MMR-SW01:GigabitEthernet1/0/47,dcim.interface,AMER-DC-CLOUD-CORE-SW01:Ethernet1/48,,,Connection AMER-DC-CLOUD-MMR-SW01 to AMER-DC-CLOUD-CORE-SW01
AMER-DC-CLOUD-CABLE-0724-MMR-CORE02,dac-active,connected,dcim.interface,AMER-DC-CLOUD-MMR-SW01:GigabitEthernet1/0/48,dcim.interface,AMER-DC-CLOUD-CORE-SW02:Ethernet1/48,,,Connection AMER-DC-CLOUD-MMR-SW01 to AMER-DC-CLOUD-CORE-SW02
AMER-DC-CLOUD-CABLE-0725-OOB-MMR,cat6,connected,dcim.interface,AMER-DC-CLOUD-OOB-RTR01:GigabitEthernet0/1,dcim.interface,AMER-DC-CLOUD-MMR-SW01:GigabitEthernet1/0/1,,,Connection AMER-DC-CLOUD-OOB-RTR01 to AMER-DC-CLOUD-MMR-SW01
AMER-DC-ONPREM-CABLE-0726-CORE-VPC,dac-active,connected,dcim.interface,AMER-DC-ONPREM-CORE-SW01:Ethernet2/1,dcim.interface,AMER-DC-ONPREM-CORE-SW02:Ethernet2/1,,,Connection AMER-DC-ONPREM-CORE-SW01 to AMER-DC-ONPREM-CORE-SW02
AMER-DC-ONPREM-CABLE-0727-CORE-VPC,dac-active,connected,dcim.interface,AMER-DC-ONPREM-CORE-SW01:Ethernet2/2,dcim.interface,AMER-DC-ONPREM-CORE-SW02:Ethernet2/2,,,Connection AMER-DC-ONPREM-CORE-SW01 to AMER-DC-ONPREM-CORE-SW02
AMER-DC-ONPREM-CABLE-0728-C01-D01,dac-active,connected,dcim.interface,AMER-DC-ONPREM-CORE-SW01:Ethernet1/1,dcim.interface,AMER-DC-ONPREM-DIST-SW01:Ethernet1/1,,,Connection AMER-DC-ONPREM-CORE-SW01 to AMER-DC-ONPREM-DIST-SW01
AMER-DC-ONPREM-CABLE-0729-C01-D01,dac-active,connected,dcim.interface,AMER-DC-ONPREM-CORE-SW01:Ethernet1/2,dcim.interface,AMER-DC-ONPREM-DIST-SW01:Ethernet1/2,,,Connection AMER-DC-ONPREM-CORE-SW01 to AMER-DC-ONPREM-DIST-SW01
AMER-DC-ONPREM-CABLE-0730-C01-D02,dac-active,connected,dcim.interface,AMER-DC-ONPREM-CORE-SW01:Ethernet1/3,dcim.interface,AMER-DC-ONPREM-DIST-SW02:Ethernet1/1,,,Connection AMER-DC-ONPREM-CORE-SW01 to AMER-DC-ONPREM-DIST-SW02
AMER-DC-ONPREM-CABLE-0731-C01-D02,dac-active,connected,dcim.interface,AMER-DC-ONPREM-CORE-SW01:Ethernet1/4,dcim.interface,AMER-DC-ONPREM-DIST-SW02:Ethernet1/2,,,Connection AMER-DC-ONPREM-CORE-SW01 to AMER-DC-ONPREM-DIST-SW02
AMER-DC-ONPREM-CABLE-0732-C02-D01,dac-active,connected,dcim.interface,AMER-DC-ONPREM-CORE-SW02:Ethernet1/1,dcim.interface,AMER-DC-ONPREM-DIST-SW01:Ethernet1/3,,,Connection AMER-DC-ONPREM-CORE-SW02 to AMER-DC-ONPREM-DIST-SW01
AMER-DC-ONPREM-CABLE-0733-C02-D01,dac-active,connected,dcim.interface,AMER-DC-ONPREM-CORE-SW02:Ethernet1/2,dcim.interface,AMER-DC-ONPREM-DIST-SW01:Ethernet1/4,,,Connection AMER-DC-ONPREM-CORE-SW02 to AMER-DC-ONPREM-DIST-SW01
AMER-DC-ONPREM-CABLE-0734-C02-D02,dac-active,connected,dcim.interface,AMER-DC-ONPREM-CORE-SW02:Ethernet1/3,dcim.interface,AMER-DC-ONPREM-DIST-SW02:Ethernet1/3,,,Connection AMER-DC-ONPREM-CORE-SW02 to AMER-DC-ONPREM-DIST-SW02
AMER-DC-ONPREM-CABLE-0735-C02-D02,dac-active,connected,dcim.interface,AMER-DC-ONPREM-CORE-SW02:Ethernet1/4,dcim.interface,AMER-DC-ONPREM-DIST-SW02:Ethernet1/4,,,Connection AMER-DC-ONPREM-CORE-SW02 to AMER-DC-ONPREM-DIST-SW02
AMER-DC-ONPREM-CABLE-0736-D01-FWEXT01,dac-active,connected,dcim.interface,AMER-DC-ONPREM-DIST-SW01:Ethernet1/10,dcim.interface,AMER-DC-ONPREM-FW-EXT-01:ethernet1/1,,,Connection AMER-DC-ONPREM-DIST-SW01 to AMER-DC-ONPREM-FW-EXT-01
AMER-DC-ONPREM-CABLE-0737-D01-FWEXT01,dac-active,connected,dcim.interface,AMER-DC-ONPREM-DIST-SW01:Ethernet1/11,dcim.interface,AMER-DC-ONPREM-FW-EXT-01:ethernet1/2,,,Connection AMER-DC-ONPREM-DIST-SW01 to AMER-DC-ONPREM-FW-EXT-01
AMER-DC-ONPREM-CABLE-0738-D02-FWEXT02,dac-active,connected,dcim.interface,AMER-DC-ONPREM-DIST-SW02:Ethernet1/10,dcim.interface,AMER-DC-ONPREM-FW-EXT-02:ethernet1/1,,,Connection AMER-DC-ONPREM-DIST-SW02 to AMER-DC-ONPREM-FW-EXT-02
AMER-DC-ONPREM-CABLE-0739-D02-FWEXT02,dac-active,connected,dcim.interface,AMER-DC-ONPREM-DIST-SW02:Ethernet1/11,dcim.interface,AMER-DC-ONPREM-FW-EXT-02:ethernet1/2,,,Connection AMER-DC-ONPREM-DIST-SW02 to AMER-DC-ONPREM-FW-EXT-02
AMER-DC-ONPREM-CABLE-0740-D01-FWINT01,dac-active,connected,dcim.interface,AMER-DC-ONPREM-DIST-SW01:Ethernet1/12,dcim.interface,AMER-DC-ONPREM-FW-INT-01:ethernet1/1,,,Connection AMER-DC-ONPREM-DIST-SW01 to AMER-DC-ONPREM-FW-INT-01
AMER-DC-ONPREM-CABLE-0741-D01-FWINT01,dac-active,connected,dcim.interface,AMER-DC-ONPREM-DIST-SW01:Ethernet1/13,dcim.interface,AMER-DC-ONPREM-FW-INT-01:ethernet1/2,,,Connection AMER-DC-ONPREM-DIST-SW01 to AMER-DC-ONPREM-FW-INT-01
AMER-DC-ONPREM-CABLE-0742-D02-FWINT02,dac-active,connected,dcim.interface,AMER-DC-ONPREM-DIST-SW02:Ethernet1/12,dcim.interface,AMER-DC-ONPREM-FW-INT-02:ethernet1/1,,,Connection AMER-DC-ONPREM-DIST-SW02 to AMER-DC-ONPREM-FW-INT-02
AMER-DC-ONPREM-CABLE-0743-D02-FWINT02,dac-active,connected,dcim.interface,AMER-DC-ONPREM-DIST-SW02:Ethernet1/13,dcim.interface,AMER-DC-ONPREM-FW-INT-02:ethernet1/2,,,Connection AMER-DC-ONPREM-DIST-SW02 to AMER-DC-ONPREM-FW-INT-02
AMER-DC-ONPREM-CABLE-0744-D01-RTR01,dac-active,connected,dcim.interface,AMER-DC-ONPREM-DIST-SW01:Ethernet1/20,dcim.interface,AMER-DC-ONPREM-RTR-EDGE-01:TenGigE0/0/0/1,,,Connection AMER-DC-ONPREM-DIST-SW01 to AMER-DC-ONPREM-RTR-EDGE-01
AMER-DC-ONPREM-CABLE-0745-D01-RTR01,dac-active,connected,dcim.interface,AMER-DC-ONPREM-DIST-SW01:Ethernet1/21,dcim.interface,AMER-DC-ONPREM-RTR-EDGE-01:TenGigE0/0/0/2,,,Connection AMER-DC-ONPREM-DIST-SW01 to AMER-DC-ONPREM-RTR-EDGE-01
AMER-DC-ONPREM-CABLE-0746-D02-RTR02,dac-active,connected,dcim.interface,AMER-DC-ONPREM-DIST-SW02:Ethernet1/20,dcim.interface,AMER-DC-ONPREM-RTR-EDGE-02:TenGigE0/0/0/1,,,Connection AMER-DC-ONPREM-DIST-SW02 to AMER-DC-ONPREM-RTR-EDGE-02
AMER-DC-ONPREM-CABLE-0747-D02-RTR02,dac-active,connected,dcim.interface,AMER-DC-ONPREM-DIST-SW02:Ethernet1/21,dcim.interface,AMER-DC-ONPREM-RTR-EDGE-02:TenGigE0/0/0/2,,,Connection AMER-DC-ONPREM-DIST-SW02 to AMER-DC-ONPREM-RTR-EDGE-02
AMER-DC-ONPREM-CABLE-0748-D01-LB01,dac-active,connected,dcim.interface,AMER-DC-ONPREM-DIST-SW01:Ethernet1/30,dcim.interface,AMER-DC-ONPREM-LB-01:1.1,,,Connection AMER-DC-ONPREM-DIST-SW01 to AMER-DC-ONPREM-LB-01
AMER-DC-ONPREM-CABLE-0749-D01-LB01,dac-active,connected,dcim.interface,AMER-DC-ONPREM-DIST-SW01:Ethernet1/31,dcim.interface,AMER-DC-ONPREM-LB-01:1.2,,,Connection AMER-DC-ONPREM-DIST-SW01 to AMER-DC-ONPREM-LB-01
AMER-DC-ONPREM-CABLE-0750-D02-LB01,dac-active,connected,dcim.interface,AMER-DC-ONPREM-DIST-SW02:Ethernet1/30,dcim.interface,AMER-DC-ONPREM-LB-01:1.3,,,Connection AMER-DC-ONPREM-DIST-SW02 to AMER-DC-ONPREM-LB-01
AMER-DC-ONPREM-CABLE-0751-D02-LB01,dac-active,connected,dcim.interface,AMER-DC-ONPREM-DIST-SW02:Ethernet1/31,dcim.interface,AMER-DC-ONPREM-LB-01:1.4,,,Connection AMER-DC-ONPREM-DIST-SW02 to AMER-DC-ONPREM-LB-01
AMER-DC-ONPREM-CABLE-0752-SPINEA01-D01,aoc,connected,dcim.interface,AMER-DC-ONPREM-SPINE-A01:Ethernet49,dcim.interface,AMER-DC-ONPREM-DIST-SW01:Ethernet1/40,,,Connection AMER-DC-ONPREM-SPINE-A01 to AMER-DC-ONPREM-DIST-SW01
AMER-DC-ONPREM-CABLE-0753-SPINEA01-D02,aoc,connected,dcim.interface,AMER-DC-ONPREM-SPINE-A01:Ethernet50,dcim.interface,AMER-DC-ONPREM-DIST-SW02:Ethernet1/40,,,Connection AMER-DC-ONPREM-SPINE-A01 to AMER-DC-ONPREM-DIST-SW02
AMER-DC-ONPREM-CABLE-0754-SPINEA02-D01,aoc,connected,dcim.interface,AMER-DC-ONPREM-SPINE-A02:Ethernet49,dcim.interface,AMER-DC-ONPREM-DIST-SW01:Ethernet1/41,,,Connection AMER-DC-ONPREM-SPINE-A02 to AMER-DC-ONPREM-DIST-SW01
AMER-DC-ONPREM-CABLE-0755-SPINEA02-D02,aoc,connected,dcim.interface,AMER-DC-ONPREM-SPINE-A02:Ethernet50,dcim.interface,AMER-DC-ONPREM-DIST-SW02:Ethernet1/41,,,Connection AMER-DC-ONPREM-SPINE-A02 to AMER-DC-ONPREM-DIST-SW02
AMER-DC-ONPREM-CABLE-0756-LEAFA01-SPINEA01,dac-active,connected,dcim.interface,AMER-DC-ONPREM-LEAF-A01:Ethernet49,dcim.interface,AMER-DC-ONPREM-SPINE-A01:Ethernet1,,,Connection AMER-DC-ONPREM-LEAF-A01 to AMER-DC-ONPREM-SPINE-A01
AMER-DC-ONPREM-CABLE-0757-LEAFA01-SPINEA01,dac-active,connected,dcim.interface,AMER-DC-ONPREM-LEAF-A01:Ethernet50,dcim.interface,AMER-DC-ONPREM-SPINE-A01:Ethernet2,,,Connection AMER-DC-ONPREM-LEAF-A01 to AMER-DC-ONPREM-SPINE-A01
AMER-DC-ONPREM-CABLE-0758-LEAFA01-SPINEA01,dac-active,connected,dcim.interface,AMER-DC-ONPREM-LEAF-A01:Ethernet51,dcim.interface,AMER-DC-ONPREM-SPINE-A01:Ethernet3,,,Connection AMER-DC-ONPREM-LEAF-A01 to AMER-DC-ONPREM-SPINE-A01
AMER-DC-ONPREM-CABLE-0759-LEAFA01-SPINEA01,dac-active,connected,dcim.interface,AMER-DC-ONPREM-LEAF-A01:Ethernet52,dcim.interface,AMER-DC-ONPREM-SPINE-A01:Ethernet4,,,Connection AMER-DC-ONPREM-LEAF-A01 to AMER-DC-ONPREM-SPINE-A01
