label,type,status,a_termination_type,a_termination,b_termination_type,b_termination,length,length_unit,description
AMER-DC-CLOUD-EC-02971,smf,connected,dcim.interface,AMER-DC-CLOUD-SPINE-B02:Ethernet16,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-16,,,Equipment cable: AMER-DC-CLOUD-SPINE-B02 to patch panel
AMER-DC-CLOUD-EC-02972,smf,connected,dcim.interface,AMER-DC-CLOUD-SPINE-B02:Ethernet17,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-17,,,Equipment cable: AMER-DC-CLOUD-SPINE-B02 to patch panel
AMER-DC-CLOUD-EC-02973,smf,connected,dcim.interface,AMER-DC-CLOUD-SPINE-B02:Ethernet18,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-18,,,Equipment cable: AMER-DC-CLOUD-SPINE-B02 to patch panel
AMER-DC-CLOUD-EC-02974,smf,connected,dcim.interface,AMER-DC-CLOUD-SPINE-B02:Ethernet19,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-19,,,Equipment cable: AMER-DC-CLOUD-SPINE-B02 to patch panel
AMER-DC-CLOUD-EC-02975,smf,connected,dcim.interface,AMER-DC-CLOUD-SPINE-B02:Ethernet20,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-20,,,Equipment cable: AMER-DC-CLOUD-SPINE-B02 to patch panel
AMER-DC-CLOUD-EC-02976,smf,connected,dcim.interface,AMER-DC-CLOUD-SPINE-B02:Ethernet21,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-21,,,Equipment cable: AMER-DC-CLOUD-SPINE-B02 to patch panel
AMER-DC-CLOUD-EC-02977,smf,connected,dcim.interface,AMER-DC-CLOUD-SPINE-B02:Ethernet22,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-22,,,Equipment cable: AMER-DC-CLOUD-SPINE-B02 to patch panel
AMER-DC-CLOUD-EC-02978,smf,connected,dcim.interface,AMER-DC-CLOUD-SPINE-B02:Ethernet23,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-23,,,Equipment cable: AMER-DC-CLOUD-SPINE-B02 to patch panel
AMER-DC-CLOUD-EC-02979,smf,connected,dcim.interface,AMER-DC-CLOUD-SPINE-B02:Ethernet24,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-24,,,Equipment cable: AMER-DC-CLOUD-SPINE-B02 to patch panel
AMER-DC-CLOUD-EC-02980,smf,connected,dcim.interface,AMER-DC-CLOUD-SPINE-B02:Ethernet25,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-25,,,Equipment cable: AMER-DC-CLOUD-SPINE-B02 to patch panel
AMER-DC-CLOUD-EC-02981,smf,connected,dcim.interface,AMER-DC-CLOUD-SPINE-B02:Ethernet26,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-26,,,Equipment cable: AMER-DC-CLOUD-SPINE-B02 to patch panel
AMER-DC-CLOUD-EC-02982,smf,connected,dcim.interface,AMER-DC-CLOUD-SPINE-B02:Ethernet27,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-27,,,Equipment cable: AMER-DC-CLOUD-SPINE-B02 to patch panel
AMER-DC-CLOUD-EC-02983,smf,connected,dcim.interface,AMER-DC-CLOUD-SPINE-B02:Ethernet28,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-28,,,Equipment cable: AMER-DC-CLOUD-SPINE-B02 to patch panel
AMER-DC-CLOUD-EC-02984,smf,connected,dcim.interface,AMER-DC-CLOUD-SPINE-B02:Ethernet29,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-29,,,Equipment cable: AMER-DC-CLOUD-SPINE-B02 to patch panel
AMER-DC-CLOUD-EC-02985,smf,connected,dcim.interface,AMER-DC-CLOUD-SPINE-B02:Ethernet30,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-30,,,Equipment cable: AMER-DC-CLOUD-SPINE-B02 to patch panel
AMER-DC-CLOUD-EC-02986,smf,connected,dcim.interface,AMER-DC-CLOUD-SPINE-B02:Ethernet31,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-31,,,Equipment cable: AMER-DC-CLOUD-SPINE-B02 to patch panel
AMER-DC-CLOUD-EC-02987,smf,connected,dcim.interface,AMER-DC-CLOUD-SPINE-B02:Ethernet32,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-32,,,Equipment cable: AMER-DC-CLOUD-SPINE-B02 to patch panel
AMER-DC-CLOUD-EC-02988,smf,connected,dcim.interface,AMER-DC-CLOUD-SPINE-B02:Ethernet33,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-33,,,Equipment cable: AMER-DC-CLOUD-SPINE-B02 to patch panel
AMER-DC-CLOUD-EC-02989,smf,connected,dcim.interface,AMER-DC-CLOUD-SPINE-B02:Ethernet34,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-34,,,Equipment cable: AMER-DC-CLOUD-SPINE-B02 to patch panel
AMER-DC-CLOUD-EC-02990,smf,connected,dcim.interface,AMER-DC-CLOUD-SPINE-B02:Ethernet35,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-35,,,Equipment cable: AMER-DC-CLOUD-SPINE-B02 to patch panel
AMER-DC-CLOUD-EC-02991,smf,connected,dcim.interface,AMER-DC-CLOUD-SPINE-B02:Ethernet36,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-36,,,Equipment cable: AMER-DC-CLOUD-SPINE-B02 to patch panel
AMER-DC-CLOUD-EC-02992,smf,connected,dcim.interface,AMER-DC-CLOUD-SPINE-B02:Ethernet37,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-37,,,Equipment cable: AMER-DC-CLOUD-SPINE-B02 to patch panel
AMER-DC-CLOUD-EC-02993,smf,connected,dcim.interface,AMER-DC-CLOUD-SPINE-B02:Ethernet38,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-38,,,Equipment cable: AMER-DC-CLOUD-SPINE-B02 to patch panel
AMER-DC-CLOUD-EC-02994,smf,connected,dcim.interface,AMER-DC-CLOUD-SPINE-B02:Ethernet39,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-39,,,Equipment cable: AMER-DC-CLOUD-SPINE-B02 to patch panel
AMER-DC-CLOUD-EC-02995,smf,connected,dcim.interface,AMER-DC-CLOUD-SPINE-B02:Ethernet40,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-40,,,Equipment cable: AMER-DC-CLOUD-SPINE-B02 to patch panel
AMER-DC-CLOUD-EC-02996,smf,connected,dcim.interface,AMER-DC-CLOUD-SPINE-B02:Ethernet41,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-41,,,Equipment cable: AMER-DC-CLOUD-SPINE-B02 to patch panel
AMER-DC-CLOUD-EC-02997,smf,connected,dcim.interface,AMER-DC-CLOUD-SPINE-B02:Ethernet42,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-42,,,Equipment cable: AMER-DC-CLOUD-SPINE-B02 to patch panel
AMER-DC-CLOUD-EC-02998,smf,connected,dcim.interface,AMER-DC-CLOUD-SPINE-B02:Ethernet43,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-43,,,Equipment cable: AMER-DC-CLOUD-SPINE-B02 to patch panel
AMER-DC-CLOUD-EC-02999,smf,connected,dcim.interface,AMER-DC-CLOUD-SPINE-B02:Ethernet44,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-44,,,Equipment cable: AMER-DC-CLOUD-SPINE-B02 to patch panel
AMER-DC-CLOUD-EC-03000,smf,connected,dcim.interface,AMER-DC-CLOUD-SPINE-B02:Ethernet45,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-45,,,Equipment cable: AMER-DC-CLOUD-SPINE-B02 to patch panel
AMER-DC-CLOUD-EC-03001,smf,connected,dcim.interface,AMER-DC-CLOUD-SPINE-B02:Ethernet46,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-46,,,Equipment cable: AMER-DC-CLOUD-SPINE-B02 to patch panel
AMER-DC-CLOUD-EC-03002,smf,connected,dcim.interface,AMER-DC-CLOUD-SPINE-B02:Ethernet47,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-47,,,Equipment cable: AMER-DC-CLOUD-SPINE-B02 to patch panel
AMER-DC-CLOUD-EC-03003,smf,connected,dcim.interface,AMER-DC-CLOUD-SPINE-B02:Ethernet48,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-48,,,Equipment cable: AMER-DC-CLOUD-SPINE-B02 to patch panel
AMER-DC-CLOUD-EC-03004,smf,connected,dcim.interface,AMER-DC-CLOUD-LEAF-B01:Ethernet49,dcim.interface,AMER-DC-CLOUD-SRV-B-R03-FPP01:Port-1,,,Equipment cable: AMER-DC-CLOUD-LEAF-B01 uplink to patch panel
AMER-DC-CLOUD-EC-03005,smf,connected,dcim.interface,AMER-DC-CLOUD-LEAF-B01:Ethernet50,dcim.interface,AMER-DC-CLOUD-SRV-B-R03-FPP01:Port-2,,,Equipment cable: AMER-DC-CLOUD-LEAF-B01 uplink to patch panel
AMER-DC-CLOUD-EC-03006,smf,connected,dcim.interface,AMER-DC-CLOUD-LEAF-B01:Ethernet51,dcim.interface,AMER-DC-CLOUD-SRV-B-R03-FPP01:Port-3,,,Equipment cable: AMER-DC-CLOUD-LEAF-B01 uplink to patch panel
AMER-DC-CLOUD-EC-03007,smf,connected,dcim.interface,AMER-DC-CLOUD-LEAF-B01:Ethernet52,dcim.interface,AMER-DC-CLOUD-SRV-B-R03-FPP01:Port-4,,,Equipment cable: AMER-DC-CLOUD-LEAF-B01 uplink to patch panel
AMER-DC-CLOUD-EC-03008,smf,connected,dcim.interface,AMER-DC-CLOUD-LEAF-B01:Ethernet53,dcim.interface,AMER-DC-CLOUD-SRV-B-R03-FPP01:Port-5,,,Equipment cable: AMER-DC-CLOUD-LEAF-B01 uplink to patch panel
AMER-DC-CLOUD-EC-03009,smf,connected,dcim.interface,AMER-DC-CLOUD-LEAF-B01:Ethernet54,dcim.interface,AMER-DC-CLOUD-SRV-B-R03-FPP01:Port-6,,,Equipment cable: AMER-DC-CLOUD-LEAF-B01 uplink to patch panel
AMER-DC-CLOUD-EC-03010,smf,connected,dcim.interface,AMER-DC-CLOUD-LEAF-B01:Ethernet55,dcim.interface,AMER-DC-CLOUD-SRV-B-R03-FPP01:Port-7,,,Equipment cable: AMER-DC-CLOUD-LEAF-B01 uplink to patch panel
AMER-DC-CLOUD-EC-03011,smf,connected,dcim.interface,AMER-DC-CLOUD-LEAF-B01:Ethernet56,dcim.interface,AMER-DC-CLOUD-SRV-B-R03-FPP01:Port-8,,,Equipment cable: AMER-DC-CLOUD-LEAF-B01 uplink to patch panel
AMER-DC-CLOUD-EC-03012,smf,connected,dcim.interface,AMER-DC-CLOUD-LEAF-B01:Ethernet57,dcim.interface,AMER-DC-CLOUD-SRV-B-R03-FPP01:Port-9,,,Equipment cable: AMER-DC-CLOUD-LEAF-B01 uplink to patch panel
AMER-DC-CLOUD-EC-03013,smf,connected,dcim.interface,AMER-DC-CLOUD-LEAF-B01:Ethernet58,dcim.interface,AMER-DC-CLOUD-SRV-B-R03-FPP01:Port-10,,,Equipment cable: AMER-DC-CLOUD-LEAF-B01 uplink to patch panel
AMER-DC-CLOUD-EC-03014,smf,connected,dcim.interface,AMER-DC-CLOUD-LEAF-B01:Ethernet59,dcim.interface,AMER-DC-CLOUD-SRV-B-R03-FPP01:Port-11,,,Equipment cable: AMER-DC-CLOUD-LEAF-B01 uplink to patch panel
AMER-DC-CLOUD-EC-03015,smf,connected,dcim.interface,AMER-DC-CLOUD-LEAF-B01:Ethernet60,dcim.interface,AMER-DC-CLOUD-SRV-B-R03-FPP01:Port-12,,,Equipment cable: AMER-DC-CLOUD-LEAF-B01 uplink to patch panel
AMER-DC-CLOUD-EC-03016,smf,connected,dcim.interface,AMER-DC-CLOUD-LEAF-B02:Ethernet49,dcim.interface,AMER-DC-CLOUD-SRV-B-R04-FPP01:Port-1,,,Equipment cable: AMER-DC-CLOUD-LEAF-B02 uplink to patch panel
AMER-DC-CLOUD-EC-03017,smf,connected,dcim.interface,AMER-DC-CLOUD-LEAF-B02:Ethernet50,dcim.interface,AMER-DC-CLOUD-SRV-B-R04-FPP01:Port-2,,,Equipment cable: AMER-DC-CLOUD-LEAF-B02 uplink to patch panel
AMER-DC-CLOUD-EC-03018,smf,connected,dcim.interface,AMER-DC-CLOUD-LEAF-B02:Ethernet51,dcim.interface,AMER-DC-CLOUD-SRV-B-R04-FPP01:Port-3,,,Equipment cable: AMER-DC-CLOUD-LEAF-B02 uplink to patch panel
AMER-DC-CLOUD-EC-03019,smf,connected,dcim.interface,AMER-DC-CLOUD-LEAF-B02:Ethernet52,dcim.interface,AMER-DC-CLOUD-SRV-B-R04-FPP01:Port-4,,,Equipment cable: AMER-DC-CLOUD-LEAF-B02 uplink to patch panel
AMER-DC-CLOUD-EC-03020,smf,connected,dcim.interface,AMER-DC-CLOUD-LEAF-B02:Ethernet53,dcim.interface,AMER-DC-CLOUD-SRV-B-R04-FPP01:Port-5,,,Equipment cable: AMER-DC-CLOUD-LEAF-B02 uplink to patch panel
AMER-DC-CLOUD-EC-03021,smf,connected,dcim.interface,AMER-DC-CLOUD-LEAF-B02:Ethernet54,dcim.interface,AMER-DC-CLOUD-SRV-B-R04-FPP01:Port-6,,,Equipment cable: AMER-DC-CLOUD-LEAF-B02 uplink to patch panel
AMER-DC-CLOUD-EC-03022,smf,connected,dcim.interface,AMER-DC-CLOUD-LEAF-B02:Ethernet55,dcim.interface,AMER-DC-CLOUD-SRV-B-R04-FPP01:Port-7,,,Equipment cable: AMER-DC-CLOUD-LEAF-B02 uplink to patch panel
AMER-DC-CLOUD-EC-03023,smf,connected,dcim.interface,AMER-DC-CLOUD-LEAF-B02:Ethernet56,dcim.interface,AMER-DC-CLOUD-SRV-B-R04-FPP01:Port-8,,,Equipment cable: AMER-DC-CLOUD-LEAF-B02 uplink to patch panel
AMER-DC-CLOUD-EC-03024,smf,connected,dcim.interface,AMER-DC-CLOUD-LEAF-B02:Ethernet57,dcim.interface,AMER-DC-CLOUD-SRV-B-R04-FPP01:Port-9,,,Equipment cable: AMER-DC-CLOUD-LEAF-B02 uplink to patch panel
AMER-DC-CLOUD-EC-03025,smf,connected,dcim.interface,AMER-DC-CLOUD-LEAF-B02:Ethernet58,dcim.interface,AMER-DC-CLOUD-SRV-B-R04-FPP01:Port-10,,,Equipment cable: AMER-DC-CLOUD-LEAF-B02 uplink to patch panel
AMER-DC-CLOUD-EC-03026,smf,connected,dcim.interface,AMER-DC-CLOUD-LEAF-B02:Ethernet59,dcim.interface,AMER-DC-CLOUD-SRV-B-R04-FPP01:Port-11,,,Equipment cable: AMER-DC-CLOUD-LEAF-B02 uplink to patch panel
AMER-DC-CLOUD-EC-03027,smf,connected,dcim.interface,AMER-DC-CLOUD-LEAF-B02:Ethernet60,dcim.interface,AMER-DC-CLOUD-SRV-B-R04-FPP01:Port-12,,,Equipment cable: AMER-DC-CLOUD-LEAF-B02 uplink to patch panel
AMER-DC-CLOUD-HC-03028,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SRV-B-R03-FPP01:Port-1,dcim.interface,AMER-DC-CLOUD-SRV-B-R01-FPP01:Port-1,,,Horizontal cable: Leaf01 to Spine01 link 1
AMER-DC-CLOUD-HC-03029,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SRV-B-R03-FPP01:Port-2,dcim.interface,AMER-DC-CLOUD-SRV-B-R01-FPP01:Port-2,,,Horizontal cable: Leaf01 to Spine01 link 2
AMER-DC-CLOUD-HC-03030,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SRV-B-R03-FPP01:Port-3,dcim.interface,AMER-DC-CLOUD-SRV-B-R01-FPP01:Port-3,,,Horizontal cable: Leaf01 to Spine01 link 3
AMER-DC-CLOUD-HC-03031,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SRV-B-R03-FPP01:Port-4,dcim.interface,AMER-DC-CLOUD-SRV-B-R01-FPP01:Port-4,,,Horizontal cable: Leaf01 to Spine01 link 4
AMER-DC-CLOUD-HC-03032,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SRV-B-R03-FPP01:Port-5,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-1,,,Horizontal cable: Leaf01 to Spine02 link 1
AMER-DC-CLOUD-HC-03033,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SRV-B-R03-FPP01:Port-6,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-2,,,Horizontal cable: Leaf01 to Spine02 link 2
AMER-DC-CLOUD-HC-03034,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SRV-B-R03-FPP01:Port-7,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-3,,,Horizontal cable: Leaf01 to Spine02 link 3
AMER-DC-CLOUD-HC-03035,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SRV-B-R03-FPP01:Port-8,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-4,,,Horizontal cable: Leaf01 to Spine02 link 4
AMER-DC-CLOUD-HC-03036,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SRV-B-R04-FPP01:Port-1,dcim.interface,AMER-DC-CLOUD-SRV-B-R01-FPP01:Port-5,,,Horizontal cable: Leaf02 to Spine01 link 1
AMER-DC-CLOUD-HC-03037,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SRV-B-R04-FPP01:Port-2,dcim.interface,AMER-DC-CLOUD-SRV-B-R01-FPP01:Port-6,,,Horizontal cable: Leaf02 to Spine01 link 2
AMER-DC-CLOUD-HC-03038,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SRV-B-R04-FPP01:Port-3,dcim.interface,AMER-DC-CLOUD-SRV-B-R01-FPP01:Port-7,,,Horizontal cable: Leaf02 to Spine01 link 3
AMER-DC-CLOUD-HC-03039,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SRV-B-R04-FPP01:Port-4,dcim.interface,AMER-DC-CLOUD-SRV-B-R01-FPP01:Port-8,,,Horizontal cable: Leaf02 to Spine01 link 4
AMER-DC-CLOUD-HC-03040,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SRV-B-R04-FPP01:Port-5,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-5,,,Horizontal cable: Leaf02 to Spine02 link 1
AMER-DC-CLOUD-HC-03041,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SRV-B-R04-FPP01:Port-6,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-6,,,Horizontal cable: Leaf02 to Spine02 link 2
AMER-DC-CLOUD-HC-03042,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SRV-B-R04-FPP01:Port-7,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-7,,,Horizontal cable: Leaf02 to Spine02 link 3
AMER-DC-CLOUD-HC-03043,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SRV-B-R04-FPP01:Port-8,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-8,,,Horizontal cable: Leaf02 to Spine02 link 4
AMER-DC-CLOUD-VC-03044,aoc,connected,dcim.interface,AMER-DC-CLOUD-SRV-B-R01-FPP01:Port-45,dcim.interface,AMER-DC-CLOUD-NET-R03-FPP01:Port-40,,,Vertical cable: SpineB01 to Dist01 100G
AMER-DC-CLOUD-VC-03045,aoc,connected,dcim.interface,AMER-DC-CLOUD-SRV-B-R01-FPP01:Port-46,dcim.interface,AMER-DC-CLOUD-NET-R04-FPP01:Port-40,,,Vertical cable: SpineB01 to Dist02 100G
AMER-DC-CLOUD-VC-03046,aoc,connected,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-45,dcim.interface,AMER-DC-CLOUD-NET-R03-FPP01:Port-41,,,Vertical cable: SpineB02 to Dist01 100G
AMER-DC-CLOUD-VC-03047,aoc,connected,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP01:Port-46,dcim.interface,AMER-DC-CLOUD-NET-R04-FPP01:Port-41,,,Vertical cable: SpineB02 to Dist02 100G
AMER-DC-CLOUD-EC-03048,smf,connected,dcim.interface,AMER-DC-CLOUD-ESX-B01:eno1,dcim.interface,AMER-DC-CLOUD-SRV-B-R05-FPP01:Port-1,,,Equipment cable: AMER-DC-CLOUD-ESX-B01 to patch panel
AMER-DC-CLOUD-EC-03049,smf,connected,dcim.interface,AMER-DC-CLOUD-ESX-B01:eno2,dcim.interface,AMER-DC-CLOUD-SRV-B-R05-FPP01:Port-2,,,Equipment cable: AMER-DC-CLOUD-ESX-B01 to patch panel
AMER-DC-CLOUD-EC-03050,smf,connected,dcim.interface,AMER-DC-CLOUD-ESX-B01:eno3,dcim.interface,AMER-DC-CLOUD-SRV-B-R05-FPP01:Port-3,,,Equipment cable: AMER-DC-CLOUD-ESX-B01 to patch panel
AMER-DC-CLOUD-EC-03051,smf,connected,dcim.interface,AMER-DC-CLOUD-ESX-B01:eno4,dcim.interface,AMER-DC-CLOUD-SRV-B-R05-FPP01:Port-4,,,Equipment cable: AMER-DC-CLOUD-ESX-B01 to patch panel
AMER-DC-CLOUD-HC-03052,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SRV-B-R05-FPP01:Port-1,dcim.interface,AMER-DC-CLOUD-SRV-B-R03-FPP01:Port-13,,,Horizontal cable: Server rack to Leaf switch
AMER-DC-CLOUD-HC-03053,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SRV-B-R05-FPP01:Port-2,dcim.interface,AMER-DC-CLOUD-SRV-B-R03-FPP01:Port-14,,,Horizontal cable: Server rack to Leaf switch
AMER-DC-CLOUD-HC-03054,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SRV-B-R05-FPP01:Port-3,dcim.interface,AMER-DC-CLOUD-SRV-B-R04-FPP01:Port-13,,,Horizontal cable: Server rack to Leaf switch
AMER-DC-CLOUD-HC-03055,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SRV-B-R05-FPP01:Port-4,dcim.interface,AMER-DC-CLOUD-SRV-B-R04-FPP01:Port-14,,,Horizontal cable: Server rack to Leaf switch
AMER-DC-CLOUD-EC-03056,smf,connected,dcim.interface,AMER-DC-CLOUD-ESX-B02:eno1,dcim.interface,AMER-DC-CLOUD-SRV-B-R06-FPP01:Port-5,,,Equipment cable: AMER-DC-CLOUD-ESX-B02 to patch panel
AMER-DC-CLOUD-EC-03057,smf,connected,dcim.interface,AMER-DC-CLOUD-ESX-B02:eno2,dcim.interface,AMER-DC-CLOUD-SRV-B-R06-FPP01:Port-6,,,Equipment cable: AMER-DC-CLOUD-ESX-B02 to patch panel
AMER-DC-CLOUD-EC-03058,smf,connected,dcim.interface,AMER-DC-CLOUD-ESX-B02:eno3,dcim.interface,AMER-DC-CLOUD-SRV-B-R06-FPP01:Port-7,,,Equipment cable: AMER-DC-CLOUD-ESX-B02 to patch panel
AMER-DC-CLOUD-EC-03059,smf,connected,dcim.interface,AMER-DC-CLOUD-ESX-B02:eno4,dcim.interface,AMER-DC-CLOUD-SRV-B-R06-FPP01:Port-8,,,Equipment cable: AMER-DC-CLOUD-ESX-B02 to patch panel
AMER-DC-CLOUD-HC-03060,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SRV-B-R06-FPP01:Port-5,dcim.interface,AMER-DC-CLOUD-SRV-B-R03-FPP01:Port-15,,,Horizontal cable: Server rack to Leaf switch
AMER-DC-CLOUD-HC-03061,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SRV-B-R06-FPP01:Port-6,dcim.interface,AMER-DC-CLOUD-SRV-B-R03-FPP01:Port-16,,,Horizontal cable: Server rack to Leaf switch
AMER-DC-CLOUD-HC-03062,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SRV-B-R06-FPP01:Port-7,dcim.interface,AMER-DC-CLOUD-SRV-B-R04-FPP01:Port-15,,,Horizontal cable: Server rack to Leaf switch
AMER-DC-CLOUD-HC-03063,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SRV-B-R06-FPP01:Port-8,dcim.interface,AMER-DC-CLOUD-SRV-B-R04-FPP01:Port-16,,,Horizontal cable: Server rack to Leaf switch
AMER-DC-CLOUD-EC-03064,smf,connected,dcim.interface,AMER-DC-CLOUD-ESX-B03:eno1,dcim.interface,AMER-DC-CLOUD-SRV-B-R01-FPP02:Port-1,,,Equipment cable: AMER-DC-CLOUD-ESX-B03 to patch panel
AMER-DC-CLOUD-EC-03065,smf,connected,dcim.interface,AMER-DC-CLOUD-ESX-B03:eno2,dcim.interface,AMER-DC-CLOUD-SRV-B-R01-FPP02:Port-2,,,Equipment cable: AMER-DC-CLOUD-ESX-B03 to patch panel
AMER-DC-CLOUD-EC-03066,smf,connected,dcim.interface,AMER-DC-CLOUD-ESX-B03:eno3,dcim.interface,AMER-DC-CLOUD-SRV-B-R01-FPP02:Port-3,,,Equipment cable: AMER-DC-CLOUD-ESX-B03 to patch panel
AMER-DC-CLOUD-EC-03067,smf,connected,dcim.interface,AMER-DC-CLOUD-ESX-B03:eno4,dcim.interface,AMER-DC-CLOUD-SRV-B-R01-FPP02:Port-4,,,Equipment cable: AMER-DC-CLOUD-ESX-B03 to patch panel
AMER-DC-CLOUD-HC-03068,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SRV-B-R01-FPP02:Port-1,dcim.interface,AMER-DC-CLOUD-SRV-B-R03-FPP01:Port-17,,,Horizontal cable: Server rack to Leaf switch
AMER-DC-CLOUD-HC-03069,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SRV-B-R01-FPP02:Port-2,dcim.interface,AMER-DC-CLOUD-SRV-B-R03-FPP01:Port-18,,,Horizontal cable: Server rack to Leaf switch
AMER-DC-CLOUD-HC-03070,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SRV-B-R01-FPP02:Port-3,dcim.interface,AMER-DC-CLOUD-SRV-B-R04-FPP01:Port-17,,,Horizontal cable: Server rack to Leaf switch
AMER-DC-CLOUD-HC-03071,dac-active,connected,dcim.interface,AMER-DC-CLOUD-SRV-B-R01-FPP02:Port-4,dcim.interface,AMER-DC-CLOUD-SRV-B-R04-FPP01:Port-18,,,Horizontal cable: Server rack to Leaf switch
AMER-DC-CLOUD-EC-03072,smf,connected,dcim.interface,AMER-DC-CLOUD-ESX-B04:eno1,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP02:Port-5,,,Equipment cable: AMER-DC-CLOUD-ESX-B04 to patch panel
AMER-DC-CLOUD-EC-03073,smf,connected,dcim.interface,AMER-DC-CLOUD-ESX-B04:eno2,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP02:Port-6,,,Equipment cable: AMER-DC-CLOUD-ESX-B04 to patch panel
AMER-DC-CLOUD-EC-03074,smf,connected,dcim.interface,AMER-DC-CLOUD-ESX-B04:eno3,dcim.interface,AMER-DC-CLOUD-SRV-B-R02-FPP02:Port-7,,,Equipment cable: AMER-DC-CLOUD-ESX-B04 to patch panel
