label,type,status,side_a_device,side_a_type,side_a_name,side_b_device,side_b_type,side_b_name,length,length_unit,description
AMER-DC-ONPREM-SRV-B-R01-PF-0232,power,connected,AMER-DC-ONPREM-Server-Hall-B-PANEL-B,dcim.poweroutlet,Circuit-01,AMER-DC-ONPREM-SRV-B-R01-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Server-Hall-B-PANEL-B to AMER-DC-ONPREM-SRV-B-R01-PDU-B
AMER-DC-ONPREM-SRV-B-R02-PF-0233,power,connected,AMER-DC-ONPREM-Server-Hall-B-PANEL-A,dcim.poweroutlet,Circuit-02,AMER-DC-ONPREM-SRV-B-R02-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Server-Hall-B-PANEL-A to AMER-DC-ONPREM-SRV-B-R02-PDU-A
AMER-DC-ONPREM-SRV-B-R02-PF-0234,power,connected,AMER-DC-ONPREM-Server-Hall-B-PANEL-B,dcim.poweroutlet,Circuit-02,AMER-DC-ONPREM-SRV-B-R02-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Server-Hall-B-PANEL-B to AMER-DC-ONPREM-SRV-B-R02-PDU-B
AMER-DC-ONPREM-SRV-B-R03-PF-0235,power,connected,AMER-DC-ONPREM-Server-Hall-B-PANEL-A,dcim.poweroutlet,Circuit-03,AMER-DC-ONPREM-SRV-B-R03-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Server-Hall-B-PANEL-A to AMER-DC-ONPREM-SRV-B-R03-PDU-A
AMER-DC-ONPREM-SRV-B-R03-PF-0236,power,connected,AMER-DC-ONPREM-Server-Hall-B-PANEL-B,dcim.poweroutlet,Circuit-03,AMER-DC-ONPREM-SRV-B-R03-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Server-Hall-B-PANEL-B to AMER-DC-ONPREM-SRV-B-R03-PDU-B
AMER-DC-ONPREM-SRV-B-R04-PF-0237,power,connected,AMER-DC-ONPREM-Server-Hall-B-PANEL-A,dcim.poweroutlet,Circuit-04,AMER-DC-ONPREM-SRV-B-R04-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Server-Hall-B-PANEL-A to AMER-DC-ONPREM-SRV-B-R04-PDU-A
AMER-DC-ONPREM-SRV-B-R04-PF-0238,power,connected,AMER-DC-ONPREM-Server-Hall-B-PANEL-B,dcim.poweroutlet,Circuit-04,AMER-DC-ONPREM-SRV-B-R04-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Server-Hall-B-PANEL-B to AMER-DC-ONPREM-SRV-B-R04-PDU-B
AMER-DC-ONPREM-SRV-B-R05-PF-0239,power,connected,AMER-DC-ONPREM-Server-Hall-B-PANEL-A,dcim.poweroutlet,Circuit-05,AMER-DC-ONPREM-SRV-B-R05-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Server-Hall-B-PANEL-A to AMER-DC-ONPREM-SRV-B-R05-PDU-A
AMER-DC-ONPREM-SRV-B-R05-PF-0240,power,connected,AMER-DC-ONPREM-Server-Hall-B-PANEL-B,dcim.poweroutlet,Circuit-05,AMER-DC-ONPREM-SRV-B-R05-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Server-Hall-B-PANEL-B to AMER-DC-ONPREM-SRV-B-R05-PDU-B
AMER-DC-ONPREM-SRV-B-R06-PF-0241,power,connected,AMER-DC-ONPREM-Server-Hall-B-PANEL-A,dcim.poweroutlet,Circuit-06,AMER-DC-ONPREM-SRV-B-R06-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Server-Hall-B-PANEL-A to AMER-DC-ONPREM-SRV-B-R06-PDU-A
AMER-DC-ONPREM-SRV-B-R06-PF-0242,power,connected,AMER-DC-ONPREM-Server-Hall-B-PANEL-B,dcim.poweroutlet,Circuit-06,AMER-DC-ONPREM-SRV-B-R06-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Server-Hall-B-PANEL-B to AMER-DC-ONPREM-SRV-B-R06-PDU-B
AMER-DC-ONPREM-STG-R01-PF-0243,power,connected,AMER-DC-ONPREM-Storage-PANEL-A,dcim.poweroutlet,Circuit-01,AMER-DC-ONPREM-STG-R01-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Storage-PANEL-A to AMER-DC-ONPREM-STG-R01-PDU-A
AMER-DC-ONPREM-STG-R01-PF-0244,power,connected,AMER-DC-ONPREM-Storage-PANEL-B,dcim.poweroutlet,Circuit-01,AMER-DC-ONPREM-STG-R01-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Storage-PANEL-B to AMER-DC-ONPREM-STG-R01-PDU-B
AMER-DC-ONPREM-STG-R02-PF-0245,power,connected,AMER-DC-ONPREM-Storage-PANEL-A,dcim.poweroutlet,Circuit-02,AMER-DC-ONPREM-STG-R02-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Storage-PANEL-A to AMER-DC-ONPREM-STG-R02-PDU-A
AMER-DC-ONPREM-STG-R02-PF-0246,power,connected,AMER-DC-ONPREM-Storage-PANEL-B,dcim.poweroutlet,Circuit-02,AMER-DC-ONPREM-STG-R02-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Storage-PANEL-B to AMER-DC-ONPREM-STG-R02-PDU-B
AMER-DC-ONPREM-STG-R03-PF-0247,power,connected,AMER-DC-ONPREM-Storage-PANEL-A,dcim.poweroutlet,Circuit-03,AMER-DC-ONPREM-STG-R03-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Storage-PANEL-A to AMER-DC-ONPREM-STG-R03-PDU-A
AMER-DC-ONPREM-STG-R03-PF-0248,power,connected,AMER-DC-ONPREM-Storage-PANEL-B,dcim.poweroutlet,Circuit-03,AMER-DC-ONPREM-STG-R03-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Storage-PANEL-B to AMER-DC-ONPREM-STG-R03-PDU-B
AMER-DC-ONPREM-MMR-R01-PF-0249,power,connected,AMER-DC-ONPREM-MMR-PANEL-A,dcim.poweroutlet,Circuit-01,AMER-DC-ONPREM-MMR-R01-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-MMR-PANEL-A to AMER-DC-ONPREM-MMR-R01-PDU-A
AMER-DC-ONPREM-MMR-R01-PF-0250,power,connected,AMER-DC-ONPREM-MMR-PANEL-B,dcim.poweroutlet,Circuit-01,AMER-DC-ONPREM-MMR-R01-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-MMR-PANEL-B to AMER-DC-ONPREM-MMR-R01-PDU-B
AMER-DC-ONPREM-MMR-R02-PF-0251,power,connected,AMER-DC-ONPREM-MMR-PANEL-A,dcim.poweroutlet,Circuit-02,AMER-DC-ONPREM-MMR-R02-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-MMR-PANEL-A to AMER-DC-ONPREM-MMR-R02-PDU-A
AMER-DC-ONPREM-MMR-R02-PF-0252,power,connected,AMER-DC-ONPREM-MMR-PANEL-B,dcim.poweroutlet,Circuit-02,AMER-DC-ONPREM-MMR-R02-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-MMR-PANEL-B to AMER-DC-ONPREM-MMR-R02-PDU-B
